Seminoe,date,storage(MCM),inflow(m3/s),release(m3/s)
22227,2011-11-09,1079.243876,18.32099975,15.432681400000002
22228,2011-11-10,1079.689166,20.50139694,15.03624554
22229,2011-11-11,1080.133222,20.784565399999998,15.34773086
22230,2011-11-12,1080.133222,15.432681400000002,15.12119608
22231,2011-11-13,1079.465904,7.843766508,15.26278032
22232,2011-11-14,1079.021848,10.78871855,15.60258248
22233,2011-11-15,1078.35453,9.571094151,16.99010796
22234,2011-11-16,1078.577792,18.20773236,15.31941401
22235,2011-11-17,1079.021848,21.690704500000002,16.2255531
22236,2011-11-18,1078.577792,10.33564901,15.14951293
22237,2011-11-19,1078.79982,18.03783128,15.14951293
22238,2011-11-20,1079.465904,23.16318052,15.14951293
22239,2011-11-21,1079.911194,20.67129802,15.20614662
22240,2011-11-22,1079.911194,15.97070148,15.65921617
22241,2011-11-23,1080.356483,20.64298117,15.17782978
22242,2011-11-24,1081.247063,25.62674617,15.007928699999999
22243,2011-11-25,1081.692352,20.61466432,15.14951293
22244,2011-11-26,1082.137642,20.69961486,15.23446347
22245,2011-11-27,1082.360903,18.17941552,15.29109716
22246,2011-11-28,1082.137642,13.28060106,15.51763194
22247,2011-11-29,1082.582932,20.81288225,15.34773086
22248,2011-11-30,1081.91438,34.51823601,15.48931509
22249,2011-12-01,1083.474744,33.49882953,15.12119608
22250,2011-12-02,1082.806193,7.730499122,15.14951293
22251,2011-12-03,1083.474744,23.10654683,15.06456239
22252,2011-12-04,1082.806193,7.787132815,15.20614662
22253,2011-12-05,1083.474744,23.13486367,15.09287924
22254,2011-12-06,1083.474744,15.60258248,15.26278032
22255,2011-12-07,1082.806193,7.503964348999999,14.92297816
22256,2011-12-08,1082.360903,11.72317449,16.56535526
22257,2011-12-09,1082.360903,15.857434099999999,15.54594878
22258,2011-12-10,1082.360903,15.63089932,15.31941401
22259,2011-12-11,1082.360903,15.74416671,15.432681400000002
22260,2011-12-12,1082.360903,15.91406779,15.60258248
22261,2011-12-13,1082.360903,16.05565202,15.74416671
22262,2011-12-14,1082.360903,15.71584986,15.40436455
22263,2011-12-15,1082.806193,20.92614964,15.46099824
22264,2011-12-16,1083.252716,20.81288225,15.31941401
22265,2011-12-17,1083.474744,18.2926829,15.376047699999999
22266,2011-12-18,1082.806193,7.7588159679999995,15.17782978
22267,2011-12-19,1082.360903,10.53386694,15.376047699999999
22268,2011-12-20,1083.698006,30.95031333,15.14951293
22269,2011-12-21,1082.360903,0.254851619,15.432681400000002
22270,2011-12-22,1083.474744,29.166352000000003,15.97070148
22271,2011-12-23,1083.252716,13.02574944,15.29109716
22272,2011-12-24,1083.252716,15.60258248,15.29109716
22273,2011-12-25,1083.252716,15.51763194,15.20614662
22274,2011-12-26,1083.252716,15.60258248,15.29109716
22275,2011-12-27,1083.252716,15.57426563,15.26278032
22276,2011-12-28,1083.252716,15.57426563,15.23446347
22277,2011-12-29,1083.252716,15.54594878,15.23446347
22278,2011-12-30,1083.029455,12.77089782,15.03624554
22279,2011-12-31,1083.474744,20.75624856,15.29109716
22280,2012-01-01,1083.252716,13.13901682,15.40436455
22281,2012-01-02,1083.474744,18.03783128,15.14951293
22282,2012-01-03,1083.698006,19.76515893,15.376047699999999
22283,2012-01-04,1083.698006,15.54594878,15.23446347
22284,2012-01-05,1083.698006,16.59367211,16.2821868
22285,2012-01-06,1083.474744,13.11069998,15.376047699999999
22286,2012-01-07,1083.698006,18.2926829,15.376047699999999
22287,2012-01-08,1083.921267,18.2926829,15.40436455
22288,2012-01-09,1083.921267,14.18674015,13.87525483
22289,2012-01-10,1083.252716,9.627727843999999,17.04674165
22290,2012-01-11,1083.474744,18.40595029,15.51763194
22291,2012-01-12,1083.474744,15.63089932,15.31941401
22292,2012-01-13,1083.252716,12.85584836,15.12119608
22293,2012-01-14,1083.252716,15.60258248,15.29109716
22294,2012-01-15,1083.029455,12.82753151,15.09287924
22295,2012-01-16,1082.806193,12.99743259,15.26278032
22296,2012-01-17,1082.360903,10.25069847,15.09287924
22297,2012-01-18,1082.360903,15.48931509,15.14951293
22298,2012-01-19,1081.91438,10.16574793,15.03624554
22299,2012-01-20,1082.137642,18.2926829,15.40436455
22300,2012-01-21,1082.137642,15.376047699999999,15.06456239
22301,2012-01-22,1082.582932,20.67129802,15.20614662
22302,2012-01-23,1082.360903,13.79030429,16.05565202
22303,2012-01-24,1082.360903,27.32575697,27.01427166
22304,2012-01-25,1081.023801,13.62040321,28.79823299
22305,2012-01-26,1079.689166,13.45050214,28.60001507
22306,2012-01-27,1078.79982,18.32099975,28.28852975
22307,2012-01-28,1077.688446,15.82911725,28.37348029
22308,2012-01-29,1076.13425,10.84535225,28.48674768
22309,2012-01-30,1075.025343,15.74416671,28.26021291
22310,2012-01-31,1074.139698,31.96971981,28.60001507
22311,2012-02-01,1072.81123,13.39386844,28.45843083
22312,2012-02-02,1070.820378,5.323567161000001,28.06199498
22313,2012-02-03,1070.157994,20.416446399999998,27.80714336
22314,2012-02-04,1069.274816,18.26436606,28.17526237
22315,2012-02-05,1068.170843,15.60258248,28.09031183
22316,2012-02-06,1066.848543,13.13901682,28.11862867
22317,2012-02-07,1066.408187,23.36139845,28.14694552
22318,2012-02-08,1065.08712,13.02574944,28.03367813
22319,2012-02-09,1064.646765,22.17209089,26.95763796
22320,2012-02-10,1063.546492,16.73525634,29.19466884
22321,2012-02-11,1062.668248,18.43426714,28.28852975
22322,2012-02-12,1061.570442,15.82911725,28.23189606
22323,2012-02-13,1060.692198,18.2926829,28.17526237
22324,2012-02-14,1059.157737,10.19406478,27.63724228
22325,2012-02-15,1058.719849,22.79506151,27.58060859
22326,2012-02-16,1058.062399,20.64298117,27.94872759
22327,2012-02-17,1056.968294,15.57426563,27.94872759
22328,2012-02-18,1055.657095,13.59208637,28.45843083
22329,2012-02-19,1054.345896,13.39386844,28.26021291
22330,2012-02-20,1053.690913,20.61466432,27.92041075
22331,2012-02-21,1052.382181,13.64872006,28.48674768
22332,2012-02-22,1050.857588,10.95861963,28.3168466
22333,2012-02-23,1049.986745,18.66080191,28.43011399
22334,2012-02-24,1049.334229,21.23763495,28.48674768
22335,2012-02-25,1047.812103,11.15683756,28.48674768
22336,2012-02-26,1046.292445,11.15683756,28.43011399
22337,2012-02-27,1044.991114,13.59208637,28.37348029
22338,2012-02-28,1044.341065,21.09605072,28.3168466
22339,2012-02-29,1043.258061,16.11228572,28.34516345
22340,2012-03-01,1041.743336,11.07188702,28.28852975
22341,2012-03-02,1041.094521,20.784565399999998,28.00536129
22342,2012-03-03,1039.798124,13.56376952,28.26021291
22343,2012-03-04,1038.718821,16.2821868,28.48674768
22344,2012-03-05,1037.855378,17.83961336,27.523974900000002
22345,2012-03-06,1036.346821,21.23763495,28.09031183
22346,2012-03-07,1036.132194,26.70278634,28.88318353
22347,2012-03-08,1035.271218,18.74575245,28.43011399
22348,2012-03-09,1034.840731,25.11704293,29.78932262
22349,2012-03-10,1034.410243,23.67288376,28.37348029
22350,2012-03-11,1033.980989,23.64456691,28.28852975
22351,2012-03-12,1033.980989,28.71328245,28.40179714
22352,2012-03-13,1033.765128,26.13644941,28.34516345
22353,2012-03-14,1034.840731,41.08774442,28.3168466
22354,2012-03-15,1036.132194,43.63626061,28.40179714
22355,2012-03-16,1037.20903,41.42754658,28.65664876
22356,2012-03-17,1038.50296,43.38140899,28.11862867
22357,2012-03-18,1040.013984,46.2414105,28.43011399
22358,2012-03-19,1042.175058,53.83032539,28.51506453
22359,2012-03-20,1043.906876,50.99864073,30.66714487
22360,2012-03-21,1042.608012,38.96398092,53.68874115
22361,2012-03-22,1041.310382,41.34259604,56.06735627
22362,2012-03-23,1040.229845,45.22200402,57.426564899999995
22363,2012-03-24,1039.366403,47.26081698,56.94517851
22364,2012-03-25,1038.50296,47.11923274,56.83191113
22365,2012-03-26,1038.718821,59.46537786,56.66201005
22366,2012-03-27,1037.640751,84.04440071,56.52042581
22367,2012-03-28,1036.778542,50.3756701,56.86022797
22368,2012-03-29,1036.132194,53.09408738,56.91686167
22369,2012-03-30,1035.701706,47.28913382,49.21467939
22370,2012-03-31,1035.271218,57.39824806,57.28498067
22371,2012-04-01,1034.626103,55.04794979,57.00181221
22372,2012-04-02,1035.485845,67.96043184,56.71864374
22373,2012-04-03,1035.485845,57.76636706,56.57705951
22374,2012-04-04,1035.701706,61.36260658,56.83191113
22375,2012-04-05,1034.840731,48.70497615,56.35052473
22376,2012-04-06,1033.980989,52.24458198,57.70973337
22377,2012-04-07,1032.476132,41.82398243,56.91686167
22378,2012-04-08,1030.331094,35.28279086,56.94517851
22379,2012-04-09,1028.831171,41.54081396,56.71864374
22380,2012-04-10,1027.547109,44.08933016,56.91686167
22381,2012-04-11,1026.477674,47.40240121,57.03012905
22382,2012-04-12,1025.409472,47.37408436,56.86022797
22383,2012-04-13,1024.12911,44.34418178,57.14339644
22384,2012-04-14,1023.275535,47.54398544,57.25666383
22385,2012-04-15,1023.702323,62.38201306,56.88854482
22386,2012-04-16,1021.997641,37.66140598,56.97349536
22387,2012-04-17,1020.507586,39.64358524,55.01963294
22388,2012-04-18,1020.719746,45.95824203,42.75843837
22389,2012-04-19,1019.868638,35.76417726,42.9000226
22390,2012-04-20,1019.656478,41.82398243,41.99388351
22391,2012-04-21,1018.594444,33.24397791,42.53190359
22392,2012-04-22,1017.74457,35.73586041,42.81507206
22393,2012-04-23,1017.320249,40.29487271,42.0505172
22394,2012-04-24,1016.895929,41.03111072,42.78675521
22395,2012-04-25,1016.471609,40.74794226,42.64517098
22396,2012-04-26,1016.683769,48.22358976,42.9000226
22397,2012-04-27,1017.108089,51.05527442,42.70180467
22398,2012-04-28,1016.895929,41.51249712,42.56022044
22399,2012-04-29,1018.806604,66.99765906,42.44695305
22400,2012-04-30,1019.444318,53.37725584,42.53190359
22401,2012-05-01,1021.570853,55.69923726,28.79823299
22402,2012-05-02,1022.849982,44.99546925,28.14694552
22403,2012-05-03,1024.342504,46.89269797,28.3168466
22404,2012-05-04,1026.050886,51.50834397,28.26021291
22405,2012-05-05,1027.547109,49.66774894,28.57169822
22406,2012-05-06,1029.473819,53.51884007,28.62833191
22407,2012-05-07,1031.617623,55.4160688,28.43011399
22408,2012-05-08,1032.905386,46.55289581,28.60001507
22409,2012-05-09,1034.626103,52.41448306,28.3168466
22410,2012-05-10,1034.840731,34.37665177,28.54338137
22411,2012-05-11,1036.562682,50.65883857,28.40179714
22412,2012-05-12,1037.640751,43.15487422,28.20357921
22413,2012-05-13,1038.934681,46.21309365,28.3168466
22414,2012-05-14,1040.445706,49.75269948,29.30793623
22415,2012-05-15,1040.445706,47.71388652,43.3247753
22416,2012-05-16,1039.582263,51.33844289,56.83191113
22417,2012-05-17,1037.640751,37.97289129,56.80359428
22418,2012-05-18,1035.271218,31.74318504,56.83191113
22419,2012-05-19,1035.055358,56.91686167,57.22834698
22420,2012-05-20,1033.765128,44.65566709,56.83191113
22421,2012-05-21,1033.121247,53.26398845,56.77527743
22422,2012-05-22,1031.83225,47.23250013,56.80359428
22423,2012-05-23,1030.545721,45.30695456,56.86022797
22424,2012-05-24,1029.90184,52.15963144,57.00181221
22425,2012-05-25,1027.547109,31.09189757,56.77527743
22426,2012-05-26,1027.760502,60.54141803,56.6336932
22427,2012-05-27,1026.26428,42.13546774,56.54874266
22428,2012-05-28,1024.12911,34.85803816,56.54874266
22429,2012-05-29,1021.784247,33.52714637,57.62478283
22430,2012-05-30,1019.444318,32.70595782,56.32220789
22431,2012-05-31,1017.320249,35.59427618,57.17171329
22432,2012-06-01,1014.776795,30.72377856,56.88854482
22433,2012-06-02,1012.4492,33.55546322,57.0584459
22434,2012-06-03,1010.336233,36.69863319,56.74696059
22435,2012-06-04,1008.650054,41.14437811,56.80359428
22436,2012-06-05,1006.965107,43.52299322,56.49210897
22437,2012-06-06,1004.022002,26.44793472,57.11507959
22438,2012-06-07,1002.13353,38.05784183,57.08676275
22439,2012-06-08,999.6209123,34.06516646,57.0584459
22440,2012-06-09,995.651544,17.01842481,56.88854482
22441,2012-06-10,992.9440351000001,30.383976399999998,56.97349536
22442,2012-06-11,990.4486863999999,31.12021441,56.49210897
22443,2012-06-12,987.1318338,22.11545719,56.86022797
22444,2012-06-13,984.0296084,24.89050816,56.6336932
22445,2012-06-14,980.7287912,22.79506151,56.37884158
22446,2012-06-15,976.616338,13.93188853,57.11507959
22447,2012-06-16,973.3364902000001,23.02159629,56.97349536
22448,2012-06-17,969.453466,19.34040623,56.71864374
22449,2012-06-18,965.5840102999999,18.00951444,56.60537635
22450,2012-06-19,962.3349996000001,13.56376952,45.56180618
22451,2012-06-20,958.6912724,17.72634597,57.28498067
22452,2012-06-21,953.6487684,2.180397188,56.60537635
22453,2012-06-22,949.4302352000001,13.67703691,56.80359428
22454,2012-06-23,944.8280869,10.22238162,56.88854482
22455,2012-06-24,940.2444409,8.806539293,56.57705951
22456,2012-06-25,936.0764807,12.71426412,56.69032689
22457,2012-06-26,931.5298394,11.12852071,56.80359428
22458,2012-06-27,927.0017004,9.118024605,57.17171329
22459,2012-06-28,922.4920638,9.599410997,56.74696059
22460,2012-06-29,918.1958207,12.54436304,56.60537635
22461,2012-06-30,913.9168466,12.23287773,56.6336932
22462,2012-07-01,909.0754013,6.541191565,56.97349536
22463,2012-07-02,905.2195138999999,15.71584986,56.94517851
22464,2012-07-03,900.8011555,10.33564901,56.69032689
22465,2012-07-04,896.5924902,11.44000603,56.26557419
22466,2012-07-05,892.5922846,14.52654231,56.86022797
22467,2012-07-06,888.0394758,7.617231735,56.97349536
22468,2012-07-07,883.317679,5.606735627000001,57.08676275
22469,2012-07-08,879.5567702999999,16.70693949,56.77527743
22470,2012-07-09,875.6194727000001,13.90357168,56.03903942
22471,2012-07-10,872.0694907000001,20.81288225,57.99290184
22472,2012-07-11,869.274404,14.30000753,43.01328999
22473,2012-07-12,868.1580962999999,17.81129651,28.45843083
22474,2012-07-13,866.4854849,13.33723475,28.3168466
22475,2012-07-14,865.3728776,19.45367361,28.45843083
22476,2012-07-15,864.0752469,16.73525634,28.62833191
22477,2012-07-16,862.9638731,18.49090083,28.20357921
22478,2012-07-17,860.744826,6.456241025,28.28852975
22479,2012-07-18,858.5307128,7.419013809,28.43011399
22480,2012-07-19,856.8729032,13.3655516,28.57169822
22481,2012-07-20,854.666191,6.6261421039999995,28.3168466
22482,2012-07-21,853.0133154,14.21505699,29.166352000000003
22483,2012-07-22,851.1815839,10.64713432,28.40179714
22484,2012-07-23,849.1685295,8.268519207,28.34516345
22485,2012-07-24,847.1591755,9.089707759,28.51506453
22486,2012-07-25,845.153522,6.767726337,28.26021291
22487,2012-07-26,843.3341254,9.797628924,28.40179714
22488,2012-07-27,841.1545499,7.050894802999999,28.14694552
22489,2012-07-28,838.9786749,6.937627417000001,28.3168466
22490,2012-07-29,837.7118813999999,15.46099824,28.40179714
22491,2012-07-30,835.9035862000001,10.25069847,28.11862867
22492,2012-07-31,834.8205826000001,8.693271906,18.57585137
22493,2012-08-01,833.7388126000001,7.050894802999999,15.31941401
22494,2012-08-02,832.8383653999999,9.91089631,15.20614662
22495,2012-08-03,831.2187941,1.24594125,15.03624554
22496,2012-08-04,829.7817791,14.44159177,28.14694552
22497,2012-08-05,827.4492508999999,5.153666081,28.14694552
22498,2012-08-06,825.3017462,9.004757219,30.83704595
22499,2012-08-07,822.6226076,5.465151393999999,32.62100728
22500,2012-08-08,820.1297258,7.645548582000001,32.64932413
22501,2012-08-09,817.4641556,4.898814462,32.47942305
22502,2012-08-10,814.6283638,3.936041677,32.9324926
22503,2012-08-11,811.799973,1.8405950290000002,32.4511062
22504,2012-08-12,809.8609279,13.22396736,32.33783882
22505,2012-08-13,807.3964164,6.314656792,32.4511062
22506,2012-08-14,804.4138394,1.444159177,32.28120512
22507,2012-08-15,801.4386634,0.9061390909999999,32.28120512
22508,2012-08-16,798.8224327,4.1342596039999995,32.28120512
22509,2012-08-17,795.863292,1.2176244040000002,32.90417575
22510,2012-08-18,793.2606297000001,4.41742807,31.14853126
22511,2012-08-19,790.4926799,3.341387899,32.56437359
22512,2012-08-20,787.7308975,3.482972132,32.79090836
22513,2012-08-21,784.9777495,3.369704745,32.67764098
22514,2012-08-22,782.4034574,4.785547075,32.25288828
22515,2012-08-23,779.8365663,6.484557871,32.47942305
22516,2012-08-24,776.7651781000001,0.849505398,32.81922521
22517,2012-08-25,773.8726459,2.293664575,32.33783882
22518,2012-08-26,771.1589696,3.851091138,32.5077399
22519,2012-08-27,768.4526942,4.049309064,32.28120512
22520,2012-08-28,765.9228077,6.90931057,33.10239368
22521,2012-08-29,763.3990888,6.90931057,32.28120512
22522,2012-08-30,761.0505252,7.730499122,32.76259152
22523,2012-08-31,758.7081292,8.155251821,32.64932413
22524,2012-09-01,755.8711039,2.690100427,32.62100728
22525,2012-09-02,753.0427131,2.83168466,32.5077399
22526,2012-09-03,750.2229567,2.944952046,32.36615566
22527,2012-09-04,747.2477807,1.076040171,32.39447251
22528,2012-09-05,744.9399222999999,6.427924178,29.67605524
22529,2012-09-06,741.8167275,1.076040171,34.23506754
22530,2012-09-07,739.1967963999999,4.190893297,32.76259152
22531,2012-09-08,736.5830327000001,4.700596536,32.73427467
22532,2012-09-09,733.8150829,3.8227742910000004,32.76259152
22533,2012-09-10,731.3801751,7.617231735,32.39447251
22534,2012-09-11,728.4666735,0.651287472,32.53605674
22535,2012-09-12,725.886214,4.219210143,32.4511062
22536,2012-09-13,723.1528019,1.58574341,31.26179865
22537,2012-09-14,720.7474979,6.342973637999999,32.11130404
22538,2012-09-15,718.667835,11.241788099999999,32.5077399
22539,2012-09-16,716.2760994,7.050894802999999,32.28120512
22540,2012-09-17,713.4144043,1.076040171,32.59269044
22541,2012-09-18,711.1953572000001,1.699010796,25.11704293
22542,2012-09-19,709.7719106000001,0.9061390909999999,15.57426563
22543,2012-09-20,708.350931,1.019406478,15.46099824
22544,2012-09-21,706.9324184,0.226534773,15.03624554
22545,2012-09-22,705.9875656,6.342973637999999,15.23446347
22546,2012-09-23,704.7294066000001,1.953862415,14.72476023
22547,2012-09-24,703.4724811,2.237030881,15.09287924
22548,2012-09-25,702.6879819,6.229706252000001,14.92297816
22549,2012-09-26,701.7468296000001,4.16257645,14.72476023
22550,2012-09-27,700.4948381,1.699010796,15.14951293
22551,2012-09-28,699.5561527000001,5.295250314,15.007928699999999
22552,2012-09-29,698.6187009,6.1730725589999995,15.12119608
22553,2012-09-30,697.3691762999999,2.208714035,15.007928699999999
22554,2012-10-01,696.5896111000001,7.5322811960000005,15.09287924
22555,2012-10-02,695.5004401,4.445744916000001,14.92297816
22556,2012-10-03,694.2558495,3.0299025860000004,14.80971077
22557,2012-10-04,693.3233316000001,5.5217850870000005,15.14951293
22558,2012-10-05,692.081208,1.3592086369999998,14.80971077
22559,2012-10-06,690.8415513,1.50079287,15.20614662
22560,2012-10-07,689.7585477,3.199803666,15.23446347
22561,2012-10-08,688.3671719,1.50079287,15.23446347
